"","2.5%","97.5%"
"1",-0.325947036598107,0.0780635200426173
"2",-0.239788872891285,0.280044118785198
"3",-0.242592138624056,0.227171111156567
"4",-0.302131776240195,0.178042209352975
"5",-0.278747728359501,0.111887844781109
"6",0.0186841578897385,0.420606950914635
"7",-0.3008843309151,0.116598379018193
"8",-0.28322359490044,0.148921655163911
"9",-0.190036070231844,0.177094687434178
"10",-0.113746414315615,0.284749474890395
"11",-0.296715547704396,0.171897414806073
"12",-0.242913192320559,0.137902282492072
"13",-0.423339334188268,-0.0508003604339982
"14",-0.198680597933726,0.215403817969056
"15",-0.00840181314556839,0.397549516630642
"16",-0.258437022182743,0.264445115776052
"17",-0.235565016597291,0.154184485647654
"18",-0.0128246999150042,0.531193439065621
"19",-0.346318179924164,0.147094074185458
"20",-0.409782534978691,0.0664549893861029
"21",-0.102077822401388,0.34271374232356
"22",-0.104711437912412,0.262452039982995
"23",-0.0917890777899479,0.357773186483611
"24",-0.309193014081148,0.151852399044261
"25",-0.255233043683277,0.163904739024178
"26",-0.310015243761416,0.166475967357567
"27",-0.224100874226421,0.244874574959088
"28",-0.399325442967099,0.0660661352935721
"29",-0.223027471348191,0.134255960669399
"30",-0.234201481294296,0.198528458527143
"31",-0.245458553909668,0.157214246708319
"32",-0.299386313627258,0.126854799897189
"33",-0.154408911966413,0.221100422270951
"34",-0.335804422904432,0.07915951317648
"35",-0.519450192444196,-0.0629626064765597
"36",-0.747416205141144,-0.471286843267545
"37",-0.241832174350637,0.24939579169388
"38",-0.0619211516240961,0.352618556510415
"39",-0.320752007419951,0.149797577986862
"40",-0.416246757445593,0.039319229910865
"41",-0.241240411063883,0.0855917202275058
"42",-0.203089664259311,0.196119118623313
"43",-0.364796683933153,0.0755246590785554
"44",-0.482607257833493,-0.0641127965259948
"45",-0.562851115411125,-0.180890531396757
"46",-0.341795596507294,0.0215494573143312
"47",-0.139014525561329,0.163336364178047
"48",-0.111623373061177,0.282334650423596
"49",-0.337640676507449,0.0340815654675013
"50",-0.138025044702025,0.301024313805424
"51",-0.188211025666018,0.178841146694543
"52",-0.061260496789167,0.247129349056527
"53",-0.066161326083017,0.282259071708872
"54",-0.165263058814314,0.184359964059361
"55",-0.203874352680914,0.185129798856537
"56",-0.248681862305764,0.0863528272003967
"57",-0.13427344451215,0.186034194276286
"58",-0.107815954890406,0.216422437786127
"59",-0.171625584105985,0.150107678919631
"60",-0.0322565167846402,0.280628984160413
"61",-0.18176766315788,0.0930884359959352
"62",-0.123862964191183,0.222638793791378
"63",-0.124587935530738,0.235589405012488
"64",-0.174722215470899,0.0810503426973246
"65",-0.126372670558064,0.207134835851479
"66",-0.777420328546828,-0.453080153068833
"67",-0.120786171699947,0.354378690151952
"68",-0.220119881145165,0.217624763892413
"69",-0.200053477689402,0.293147870578464
"70",-0.136895602871372,0.244001397617943
"71",-0.169477022684389,0.273928241675249
"72",-0.277953288035765,0.101515289880444
"73",-0.0389026219730366,0.436547363193816
"74",-0.18870244327911,0.269914998273928
"75",-0.0652983697112892,0.330938065684826
"76",-0.132626383660706,0.232900732477186
"77",-0.144931710149743,0.213501467781929
"78",-0.0630906250695279,0.255932623923431
"79",-0.177187821413995,0.166558148631133
"80",-0.327957316519369,0.0101701560880437
"81",-0.271182909953158,0.149784205440624
"82",-0.285137557960623,0.170916687846097
"83",-0.230976890983491,0.152743800347568
"84",-0.140731808901633,0.336430572347037
"85",-0.285273687977528,0.119704647012195
"86",-0.248464956330533,0.143703667079791
"87",-0.285880843202197,0.195365083410604
"88",-0.277991615535767,0.0419059441391723
"89",-0.271283837691621,0.0532733888041582
"90",-0.00474027238797401,0.269129148171392
"91",-0.221467041599643,0.233944078506186
"92",-0.19014251886849,0.1884807606943
"93",-0.237106265896337,0.191193460817655
"94",-0.220791760604295,0.171183675099977
"95",-0.255045184460314,0.0968610862446457
"96",-0.130098688220415,0.278881814026207
"97",-0.197855269310195,0.206348620847595
"98",-0.100851637059462,0.299783746129554
"99",-0.285625007937301,0.111029638109716
"100",-0.2042026729343,0.262446534196317
"101",-0.294437989523204,0.0619814753173178
"102",-0.299605919314581,0.123097041036317
"103",-0.0836223399472857,0.270564656923854
"104",-0.323971565364751,0.0505174791743904
"105",-0.501795397185682,-0.0745053232613174
"106",-0.15713333585812,0.27272718511845
"107",-0.222370546858702,0.203343432722411
"108",-0.293163460004167,0.112762782446405
"109",-0.159665479793831,0.252190112069485
"110",-0.356605435925484,0.0150048346546906
"111",-0.19881344536473,0.190714602536073
"112",-0.274207217480937,0.133134338871078
"113",-0.300373664107731,0.0871039536858496
"114",-0.167221842955841,0.209199559257829
"115",-0.342141379134497,-0.0151459971592215
"116",-0.148875170429014,0.214147856890959
"117",-0.0531124293760315,0.247049019121051
"118",-0.0417729345790352,0.37163602963138
"119",-0.426231838885933,0.0106048651551982
"120",-0.552890461081328,-0.191742157891937
"121",-0.25027971486468,0.152634641104315
"122",-0.244219545349886,0.179964949840718
"123",-0.17360024867437,0.247708895986393
"124",-0.212559712269269,0.136623110663963
"125",-0.25935675420678,0.124788891612533
"126",-0.251935825953342,0.168957925204574
"127",-0.294673978713066,0.104067131241508
"128",-0.150417347132618,0.222082845381601
"129",-0.299287908116101,0.0990061593567434
"130",-0.204821340500868,0.12760735606327
"131",-0.161954998347316,0.22100283470624
"132",-0.00855769107438238,0.362228762267467
"133",-0.243765848728423,0.215457637509752
"134",-0.262425711292829,0.101006968205132
"135",-0.044662148332227,0.326777089752129
"136",-0.228912243652508,0.169443029465343
"137",-0.222699912474737,0.193176088777006
"138",-0.158207473388274,0.210080500928481
"139",-0.173280281707806,0.277711349158885
"140",-0.221616781461864,0.17425665396719
"141",-0.172170368106882,0.273779765483587
"142",-0.152740841665912,0.28403807484309
"143",-0.218448799217853,0.163993882874021
"144",-0.305327319877364,0.155766803279811
"145",-0.266555153708151,0.163294269690979
"146",-0.245587429464633,0.216672732602826
"147",-0.190785066523824,0.209001260434597
"148",-0.176740259495699,0.168429132068427
"149",-0.328643551238407,0.102781630795937
"150",-0.225180775988325,0.140681451645205
"151",-0.22549480528007,0.169235885653857
"152",-0.278546945456777,0.205341737754265
"153",-0.508011649870952,-0.152045958892374
"154",-0.245731498470506,0.148826493077135
"155",-0.113873909112113,0.284525679917641
"156",-0.209925356760272,0.171805025373533
"157",-0.180869306568644,0.201379568254475
"158",-0.215083861804634,0.182929093863472
"159",-0.239654252207844,0.139245761590604
"160",-0.214923068656598,0.151906127414899
"161",-0.23439717130538,0.159769987899414
"162",-0.254285406907781,0.156108489498071
"163",-0.165762381218328,0.206871171018366
"164",-0.127038607019119,0.19378457080747
"165",0.00766598553861675,0.268262679403123
"166",-0.277570115247893,0.105993545648155
"167",-0.158258153001315,0.201530438051915
"168",-0.158671207172236,0.256056169146328
"169",-0.220054090649049,0.148363904485966
"170",-0.623035775540981,-0.363931914673618
"171",-0.516310172948785,-0.249922173228259
"172",-0.23696649905967,0.165624748082724
"173",-0.272412759412997,0.0944896847318678
"174",-0.183451815069319,0.228946123852521
"175",-0.363395212592395,0.075293861484114
"176",-0.26151815532996,0.195224789941773
"177",-0.205662895131713,0.198938664450153
"178",-0.26513122602633,0.171750723638315
"179",-0.202699828313572,0.142166108368391
"180",-0.30175759716219,0.0953765382774379
"181",-0.133167696090084,0.235864183701356
"182",-0.190157395100472,0.242532861342002
"183",-0.0159954566562136,0.317103058878019
"184",-0.329060381144064,0.142355437122379
"185",-0.267756796554615,0.131867509816282
"186",-0.131161405360741,0.25987314776467
"187",-0.236876205335628,0.148155436793591
"188",-0.700266918871707,-0.407412840141054
"189",-0.590290211351009,-0.29860468602018
"190",-0.607048979981557,-0.341614871364118
"191",-0.299447207775399,0.128496113467647
"192",-0.0955878838124545,0.313973783160882
"193",-0.224086435805155,0.185238505411555
"194",-0.271651958017507,0.169472213006605
"195",-0.0894048611785155,0.355858024624378
"196",-0.142068985525293,0.339834437725582
"197",-0.189659163303516,0.234701906764791
"198",-0.317311285304544,0.167833974539214
"199",-0.214243246071169,0.146645462886278
"200",-0.336513163279757,0.0701444375171025
"201",-0.251868497524183,0.177890620684522
"202",-0.156290818055267,0.161903228474409
"203",-0.234101041155333,0.207985098918457
"204",-0.255558928650076,0.111171256781542
"205",-0.276241774967583,0.0953163124432797
"206",-0.0922765435619548,0.271992084943293
"207",-0.0864350483650461,0.296390568753852
"208",-0.193731725985786,0.176465700570162
"209",-0.13626467151068,0.187669572253188
"210",-0.13631544701067,0.231566296848506
"211",-0.138446089598029,0.281793606493931
"212",-0.240534334374262,0.0981015681968486
"213",-0.325180446591266,0.0878892144936844
"214",-0.242060096047822,0.201420784472334
"215",-0.258707523163796,0.175400414062804
"216",-0.283886532542323,0.112648732742393
"217",-0.136684517015617,0.29608480506589
"218",-0.246595742168889,0.197427521882491
"219",-0.326493173165033,0.167537015546232
"220",-0.277479974554979,0.173899869605326
"221",-0.147543083895375,0.201964242301432
"222",-0.13800691149992,0.190201777963333
"223",-0.194677814978692,0.20513116732882
"224",-0.307777239141484,0.0374133485125253
"225",-0.17104470361466,0.18708188496381
"226",-0.249843378888815,0.112139353308509
"227",-0.205131854073254,0.160393829864866
"228",-0.226481541950247,0.224511086291079
"229",-0.210517782720265,0.128057645999107
"230",-0.202561569746162,0.229552459847905
"231",0.0631491436391011,0.474733292670575
"232",-0.192453253188849,0.177354791738808
"233",-0.216807146823291,0.169069059693109
"234",-0.157753170375339,0.301813803204193
"235",-0.0769633010012592,0.335317015082685
"236",-0.282571397776352,0.200608106842696
"237",-0.0999793851370922,0.398025659630237
"238",-0.29343142369866,0.121158334647429
"239",-0.225658516654058,0.244357135657793
"240",-0.15464349398924,0.229101626530155
"241",-0.10681276402582,0.292925831478123
"242",-0.0900697249307792,0.297142939424217
"243",-0.127068956915112,0.218788550623189
"244",-0.271219654604037,0.156393643917013
"245",-0.343865645518739,0.115014042470514
"246",-0.167736369702881,0.246338007401735
"247",-0.218793457321419,0.197125461484561
"248",-0.201026325791619,0.230464283705085
"249",-0.201372129268594,0.167891237694387
"250",-0.195483591233259,0.24000483990026
"251",-0.238869802384802,0.260492997648461
"252",-0.274359077159463,0.105242318156176
"253",-0.179212486629459,0.284126696131878
"254",-0.2504361474586,0.208803486283608
"255",-0.182945184444517,0.209752381288855
"256",-0.255867869754641,0.186817044439759
"257",-0.297555923612323,0.172678888162049
"258",-0.0721573289282808,0.326775743036227
"259",-0.283881612674917,0.102223349575681
"260",-0.155930117228446,0.325229454857678
"261",-0.242380176941596,0.137116806403456
"262",-0.372021207635883,0.049550665996361
"263",-0.373420672475734,0.122531002122601
"264",-0.233737601197312,0.17343334608588
"265",-0.190319477367692,0.112619683637522
"266",-0.281728894873085,0.144597551391228
"267",-0.195197038582409,0.225390381728582
"268",-0.175627149029834,0.192529328702316
"269",-0.10305817439158,0.259486607380944
"270",-0.316023030946618,0.162686569575093
"271",-0.182851183839414,0.272337435343965
"272",-0.209895754268964,0.131039248702076
"273",-0.214208507544534,0.232248708455787
"274",-0.180332729716668,0.195642175924369
"275",-0.118745116554276,0.305160491524499
"276",-0.0299581477606565,0.339647746764469
"277",-0.271483993389054,0.17084590670032
"278",-0.231924910240562,0.153050149080997
"279",-0.184295852842251,0.255432711230162
"280",-0.23603465099,0.154672843429526
"281",-0.312158490174016,0.0769350879865589
"282",-0.38794445478085,0.178900567711904
"283",-0.386652531707974,0.104412614505912
"284",-0.145044050189498,0.351291852102941
"285",-0.198521482651699,0.213581509918915
"286",-0.0998553563122317,0.279688402430007
"287",-0.161372568161076,0.18641107303989
"288",-0.137088614818381,0.173113038088062
"289",-0.168638225780331,0.230785112133419
"290",-0.154588536525854,0.264984318802984
"291",-0.127459063945482,0.285092137127098
"292",-0.226615794264938,0.193418557003249
"293",-0.299525853799024,0.0904270308356538
"294",-0.291335396999185,0.0345904269910191
"295",-0.323771439286011,0.0104918218861188
"296",-0.359005511675128,0.0283522726297153
"297",-0.0609805492119974,0.418749748972841
"298",-0.173506455830248,0.26619957246641
"299",0.114433612782123,0.4909420612273
"300",-0.174702254678584,0.273843431705708
"301",-0.133222783591307,0.241887923696094
"302",-0.169483293053327,0.208029692280715
"303",-0.287478241201233,0.132158618951782
"304",-0.315301768381691,0.07789932155737
"305",-0.199023104754407,0.281574475474442
"306",-0.0218968201729412,0.448327027253205
"307",-0.0664130726376131,0.408637197484445
"308",-0.161080219902486,0.299834077203151
"309",-0.06518243744183,0.34318353721497
"310",-0.119305570611742,0.20230529198454
"311",-0.207541479689182,0.191211856106799
"312",-0.255955443460485,0.0941042300545177
"313",-0.127398324910802,0.244445337284722
"314",-0.0507089535421686,0.387587001568186
"315",-0.31936996039752,0.0680021911586422
"316",-0.313268946896371,0.0889689545039686
"317",-0.125931182258023,0.192432605318196
"318",-0.258197662676293,0.187890650198179
"319",-0.164270534774777,0.189255387841258
"320",-0.139678918885979,0.258997813639566
"321",-0.120979658465526,0.312178963024567
